,city,latitude,longitude,province,unnamed: 4,unnamed: 5,year,violations,incidents,rates,matched_geo_name,total_population,total_private_dwellings,population_density,pct_0_14,pct_15_64,pct_65_plus,avg_age,median_age,median_income,avg_income,low_income_households,total_visible_minority,not_visible_minority,no_diploma,highschool,post_secondary
840,New Glasgow Region,45.59256,-62.645458,Nova Scotia,municipal [12058],,2013,"Total, all Criminal Code violations (excluding traffic) [50]",1155.0,9558.88,New Glasgow,9075.0,4640.0,911.6,1310,5575,2185,45.4,47.8,50624,76512,8775,735,8040,1505,2050,3900
841,New Glasgow Region,45.59256,-62.645458,Nova Scotia,municipal [12058],,2013,Total violent Criminal Code violations [100],292.0,2416.62,New Glasgow,9075.0,4640.0,911.6,1310,5575,2185,45.4,47.8,50624,76512,8775,735,8040,1505,2050,3900
842,New Glasgow Region,45.59256,-62.645458,Nova Scotia,municipal [12058],,2013,Total property crime violations [200],692.0,5727.05,New Glasgow,9075.0,4640.0,911.6,1310,5575,2185,45.4,47.8,50624,76512,8775,735,8040,1505,2050,3900
843,New Glasgow Region,45.59256,-62.645458,Nova Scotia,municipal [12058],,2013,Total other Criminal Code violations [300],171.0,1415.21,New Glasgow,9075.0,4640.0,911.6,1310,5575,2185,45.4,47.8,50624,76512,8775,735,8040,1505,2050,3900
844,Trenton,45.6101,-62.638,Nova Scotia,municipal [12059],,2013,"Total, all Criminal Code violations (excluding traffic) [50]",,,Trenton,2474.0,1206.0,407.8,375,1605,490,43.5,46.3,50592,60663,2435,30,2405,540,540,965
845,Trenton,45.6101,-62.638,Nova Scotia,municipal [12059],,2013,Total violent Criminal Code violations [100],,,Trenton,2474.0,1206.0,407.8,375,1605,490,43.5,46.3,50592,60663,2435,30,2405,540,540,965
846,Trenton,45.6101,-62.638,Nova Scotia,municipal [12059],,2013,Total property crime violations [200],,,Trenton,2474.0,1206.0,407.8,375,1605,490,43.5,46.3,50592,60663,2435,30,2405,540,540,965
847,Trenton,45.6101,-62.638,Nova Scotia,municipal [12059],,2013,Total other Criminal Code violations [300],,,Trenton,2474.0,1206.0,407.8,375,1605,490,43.5,46.3,50592,60663,2435,30,2405,540,540,965
848,Eskasoni,45.9485,-60.6012,Nova Scotia,municipal [12065],,2013,"Total, all Criminal Code violations (excluding traffic) [50]",,,Eskasoni 3,3422.0,1114.0,94.5,1130,2120,175,27.9,23.5,23317,37237,0,0,3420,885,575,830
849,Eskasoni,45.9485,-60.6012,Nova Scotia,municipal [12065],,2013,Total violent Criminal Code violations [100],,,Eskasoni 3,3422.0,1114.0,94.5,1130,2120,175,27.9,23.5,23317,37237,0,0,3420,885,575,830
850,Eskasoni,45.9485,-60.6012,Nova Scotia,municipal [12065],,2013,Total property crime violations [200],,,Eskasoni 3,3422.0,1114.0,94.5,1130,2120,175,27.9,23.5,23317,37237,0,0,3420,885,575,830
851,Eskasoni,45.9485,-60.6012,Nova Scotia,municipal [12065],,2013,Total other Criminal Code violations [300],,,Eskasoni 3,3422.0,1114.0,94.5,1130,2120,175,27.9,23.5,23317,37237,0,0,3420,885,575,830
852,Halifax Metropolitan Area,44.65107,-63.582687,Nova Scotia,municipal [12099],,2013,"Total, all Criminal Code violations (excluding traffic) [50]",21766.0,5365.93,Halifax,403131.0,187338.0,73.4,60510,279525,63095,40.8,41,69553,86778,397375,45285,352110,49390,85375,202225
853,Halifax Metropolitan Area,44.65107,-63.582687,Nova Scotia,municipal [12099],,2013,Total violent Criminal Code violations [100],4535.0,1118.01,Halifax,403131.0,187338.0,73.4,60510,279525,63095,40.8,41,69553,86778,397375,45285,352110,49390,85375,202225
854,Halifax Metropolitan Area,44.65107,-63.582687,Nova Scotia,municipal [12099],,2013,Total property crime violations [200],13888.0,3423.78,Halifax,403131.0,187338.0,73.4,60510,279525,63095,40.8,41,69553,86778,397375,45285,352110,49390,85375,202225
855,Halifax Metropolitan Area,44.65107,-63.582687,Nova Scotia,municipal [12099],,2013,Total other Criminal Code violations [300],3343.0,824.14,Halifax,403131.0,187338.0,73.4,60510,279525,63095,40.8,41,69553,86778,397375,45285,352110,49390,85375,202225
856,Halifax (offshore),45.161367,-62.200505,Nova Scotia,Royal Canadian Mounted Police,rural [12700],2013,"Total, all Criminal Code violations (excluding traffic) [50]",0.0,,Halifax,403131.0,187338.0,73.4,60510,279525,63095,40.8,41,69553,86778,397375,45285,352110,49390,85375,202225
857,Halifax (offshore),45.161367,-62.200505,Nova Scotia,Royal Canadian Mounted Police,rural [12700],2013,Total violent Criminal Code violations [100],0.0,,Halifax,403131.0,187338.0,73.4,60510,279525,63095,40.8,41,69553,86778,397375,45285,352110,49390,85375,202225
858,Halifax (offshore),45.161367,-62.200505,Nova Scotia,Royal Canadian Mounted Police,rural [12700],2013,Total property crime violations [200],0.0,,Halifax,403131.0,187338.0,73.4,60510,279525,63095,40.8,41,69553,86778,397375,45285,352110,49390,85375,202225
859,Halifax (offshore),45.161367,-62.200505,Nova Scotia,Royal Canadian Mounted Police,rural [12700],2013,Total other Criminal Code violations [300],0.0,,Halifax,403131.0,187338.0,73.4,60510,279525,63095,40.8,41,69553,86778,397375,45285,352110,49390,85375,202225
860,Barrington,43.5643,-64.907233,Nova Scotia,Royal Canadian Mounted Police,rural [12702],2013,"Total, all Criminal Code violations (excluding traffic) [50]",328.0,4267.5,Barrington,6646.0,3494.0,10.5,900,4305,1445,45.1,48.2,64000,78885,6575,55,6515,2220,1490,1950
861,Barrington,43.5643,-64.907233,Nova Scotia,Royal Canadian Mounted Police,rural [12702],2013,Total violent Criminal Code violations [100],90.0,1170.96,Barrington,6646.0,3494.0,10.5,900,4305,1445,45.1,48.2,64000,78885,6575,55,6515,2220,1490,1950
862,Barrington,43.5643,-64.907233,Nova Scotia,Royal Canadian Mounted Police,rural [12702],2013,Total property crime violations [200],184.0,2393.96,Barrington,6646.0,3494.0,10.5,900,4305,1445,45.1,48.2,64000,78885,6575,55,6515,2220,1490,1950
863,Barrington,43.5643,-64.907233,Nova Scotia,Royal Canadian Mounted Police,rural [12702],2013,Total other Criminal Code violations [300],54.0,702.58,Barrington,6646.0,3494.0,10.5,900,4305,1445,45.1,48.2,64000,78885,6575,55,6515,2220,1490,1950
864,Annapolis County,44.828557,-65.5644,Nova Scotia,Royal Canadian Mounted Police,rural [12703],2013,"Total, all Criminal Code violations (excluding traffic) [50]",1252.0,6145.69,Annapolis Royal,491.0,346.0,240.8,35,225,225,57,63.4,42368,57793,485,15,470,45,120,285
865,Annapolis County,44.828557,-65.5644,Nova Scotia,Royal Canadian Mounted Police,rural [12703],2013,Total violent Criminal Code violations [100],312.0,1531.51,Annapolis Royal,491.0,346.0,240.8,35,225,225,57,63.4,42368,57793,485,15,470,45,120,285
866,Annapolis County,44.828557,-65.5644,Nova Scotia,Royal Canadian Mounted Police,rural [12703],2013,Total property crime violations [200],744.0,3652.07,Annapolis Royal,491.0,346.0,240.8,35,225,225,57,63.4,42368,57793,485,15,470,45,120,285
867,Annapolis County,44.828557,-65.5644,Nova Scotia,Royal Canadian Mounted Police,rural [12703],2013,Total other Criminal Code violations [300],196.0,962.1,Annapolis Royal,491.0,346.0,240.8,35,225,225,57,63.4,42368,57793,485,15,470,45,120,285
868,Lunenburg County,44.3789,-64.312,Nova Scotia,Royal Canadian Mounted Police,rural [12704],2013,"Total, all Criminal Code violations (excluding traffic) [50]",1770.0,4482.37,Lunenburg,24863.0,14038.0,14.1,3015,15860,5985,47.2,51.8,58624,71733,24710,230,24480,5515,5080,11100
869,Lunenburg County,44.3789,-64.312,Nova Scotia,Royal Canadian Mounted Police,rural [12704],2013,Total violent Criminal Code violations [100],440.0,1114.26,Lunenburg,24863.0,14038.0,14.1,3015,15860,5985,47.2,51.8,58624,71733,24710,230,24480,5515,5080,11100
870,Lunenburg County,44.3789,-64.312,Nova Scotia,Royal Canadian Mounted Police,rural [12704],2013,Total property crime violations [200],1121.0,2838.84,Lunenburg,24863.0,14038.0,14.1,3015,15860,5985,47.2,51.8,58624,71733,24710,230,24480,5515,5080,11100
871,Lunenburg County,44.3789,-64.312,Nova Scotia,Royal Canadian Mounted Police,rural [12704],2013,Total other Criminal Code violations [300],209.0,529.27,Lunenburg,24863.0,14038.0,14.1,3015,15860,5985,47.2,51.8,58624,71733,24710,230,24480,5515,5080,11100
872,Cape Breton,46.2487,-60.8518,Nova Scotia,Royal Canadian Mounted Police,rural [12705],2013,"Total, all Criminal Code violations (excluding traffic) [50]",,,Cape Breton,94285.0,45742.0,38.8,12350,59620,22310,46.1,50,53833,68465,92550,2415,90140,18385,21420,40405
873,Cape Breton,46.2487,-60.8518,Nova Scotia,Royal Canadian Mounted Police,rural [12705],2013,Total violent Criminal Code violations [100],,,Cape Breton,94285.0,45742.0,38.8,12350,59620,22310,46.1,50,53833,68465,92550,2415,90140,18385,21420,40405
874,Cape Breton,46.2487,-60.8518,Nova Scotia,Royal Canadian Mounted Police,rural [12705],2013,Total property crime violations [200],,,Cape Breton,94285.0,45742.0,38.8,12350,59620,22310,46.1,50,53833,68465,92550,2415,90140,18385,21420,40405
875,Cape Breton,46.2487,-60.8518,Nova Scotia,Royal Canadian Mounted Police,rural [12705],2013,Total other Criminal Code violations [300],,,Cape Breton,94285.0,45742.0,38.8,12350,59620,22310,46.1,50,53833,68465,92550,2415,90140,18385,21420,40405
876,Chester,44.5423,-64.2388,Nova Scotia,Royal Canadian Mounted Police,rural [12706],2013,"Total, all Criminal Code violations (excluding traffic) [50]",,,Chester,10310.0,6492.0,9.2,1265,6265,2780,48.5,53.1,54336,75575,10175,115,10050,2105,2035,4765
877,Chester,44.5423,-64.2388,Nova Scotia,Royal Canadian Mounted Police,rural [12706],2013,Total violent Criminal Code violations [100],,,Chester,10310.0,6492.0,9.2,1265,6265,2780,48.5,53.1,54336,75575,10175,115,10050,2105,2035,4765
878,Chester,44.5423,-64.2388,Nova Scotia,Royal Canadian Mounted Police,rural [12706],2013,Total property crime violations [200],,,Chester,10310.0,6492.0,9.2,1265,6265,2780,48.5,53.1,54336,75575,10175,115,10050,2105,2035,4765
879,Chester,44.5423,-64.2388,Nova Scotia,Royal Canadian Mounted Police,rural [12706],2013,Total other Criminal Code violations [300],,,Chester,10310.0,6492.0,9.2,1265,6265,2780,48.5,53.1,54336,75575,10175,115,10050,2105,2035,4765
880,Lower Sackville,44.7764,-63.6776,Nova Scotia,Royal Canadian Mounted Police,rural [12707],2013,"Total, all Criminal Code violations (excluding traffic) [50]",,,Kentville,6271.0,2891.0,363.3,995,3875,1400,44.2,45.4,56909,73023,6010,290,5720,785,1400,2825
881,Lower Sackville,44.7764,-63.6776,Nova Scotia,Royal Canadian Mounted Police,rural [12707],2013,Total violent Criminal Code violations [100],,,Kentville,6271.0,2891.0,363.3,995,3875,1400,44.2,45.4,56909,73023,6010,290,5720,785,1400,2825
882,Lower Sackville,44.7764,-63.6776,Nova Scotia,Royal Canadian Mounted Police,rural [12707],2013,Total property crime violations [200],,,Kentville,6271.0,2891.0,363.3,995,3875,1400,44.2,45.4,56909,73023,6010,290,5720,785,1400,2825
883,Lower Sackville,44.7764,-63.6776,Nova Scotia,Royal Canadian Mounted Police,rural [12707],2013,Total other Criminal Code violations [300],,,Kentville,6271.0,2891.0,363.3,995,3875,1400,44.2,45.4,56909,73023,6010,290,5720,785,1400,2825
884,Cole Harbour,44.6727,-63.4783,Nova Scotia,Royal Canadian Mounted Police,rural [12708],2013,"Total, all Criminal Code violations (excluding traffic) [50]",,,Cole Harbour 30,203.0,123.0,1079.8,20,110,75,53.1,57,47360,x,x,10,180,35,45,95
885,Cole Harbour,44.6727,-63.4783,Nova Scotia,Royal Canadian Mounted Police,rural [12708],2013,Total violent Criminal Code violations [100],,,Cole Harbour 30,203.0,123.0,1079.8,20,110,75,53.1,57,47360,x,x,10,180,35,45,95
886,Cole Harbour,44.6727,-63.4783,Nova Scotia,Royal Canadian Mounted Police,rural [12708],2013,Total property crime violations [200],,,Cole Harbour 30,203.0,123.0,1079.8,20,110,75,53.1,57,47360,x,x,10,180,35,45,95
887,Cole Harbour,44.6727,-63.4783,Nova Scotia,Royal Canadian Mounted Police,rural [12708],2013,Total other Criminal Code violations [300],,,Cole Harbour 30,203.0,123.0,1079.8,20,110,75,53.1,57,47360,x,x,10,180,35,45,95
888,Digby,44.6222,-65.7566,Nova Scotia,Royal Canadian Mounted Police,rural [12709],2013,"Total, all Criminal Code violations (excluding traffic) [50]",621.0,6436.57,Digby,7107.0,4048.0,4.3,895,4500,1710,46.7,50.7,47202,61052,7100,360,6735,2060,1575,2555
889,Digby,44.6222,-65.7566,Nova Scotia,Royal Canadian Mounted Police,rural [12709],2013,Total violent Criminal Code violations [100],143.0,1482.17,Digby,7107.0,4048.0,4.3,895,4500,1710,46.7,50.7,47202,61052,7100,360,6735,2060,1575,2555
890,Digby,44.6222,-65.7566,Nova Scotia,Royal Canadian Mounted Police,rural [12709],2013,Total property crime violations [200],377.0,3907.55,Digby,7107.0,4048.0,4.3,895,4500,1710,46.7,50.7,47202,61052,7100,360,6735,2060,1575,2555
891,Digby,44.6222,-65.7566,Nova Scotia,Royal Canadian Mounted Police,rural [12709],2013,Total other Criminal Code violations [300],101.0,1046.85,Digby,7107.0,4048.0,4.3,895,4500,1710,46.7,50.7,47202,61052,7100,360,6735,2060,1575,2555
892,Digby,44.6222,-65.7566,Nova Scotia,Royal Canadian Mounted Police,municipal [12711],2013,"Total, all Criminal Code violations (excluding traffic) [50]",,,Digby,7107.0,4048.0,4.3,895,4500,1710,46.7,50.7,47202,61052,7100,360,6735,2060,1575,2555
893,Digby,44.6222,-65.7566,Nova Scotia,Royal Canadian Mounted Police,municipal [12711],2013,Total violent Criminal Code violations [100],,,Digby,7107.0,4048.0,4.3,895,4500,1710,46.7,50.7,47202,61052,7100,360,6735,2060,1575,2555
894,Digby,44.6222,-65.7566,Nova Scotia,Royal Canadian Mounted Police,municipal [12711],2013,Total property crime violations [200],,,Digby,7107.0,4048.0,4.3,895,4500,1710,46.7,50.7,47202,61052,7100,360,6735,2060,1575,2555
895,Digby,44.6222,-65.7566,Nova Scotia,Royal Canadian Mounted Police,municipal [12711],2013,Total other Criminal Code violations [300],,,Digby,7107.0,4048.0,4.3,895,4500,1710,46.7,50.7,47202,61052,7100,360,6735,2060,1575,2555
896,Parrsboro,45.4057,-64.3259,Nova Scotia,Royal Canadian Mounted Police,municipal [12712],2013,"Total, all Criminal Code violations (excluding traffic) [50]",141.0,11102.36,Parrsboro,1205.0,773.0,81.4,135,715,355,49.3,53.5,40405,54480,1195,10,1185,295,225,550
897,Parrsboro,45.4057,-64.3259,Nova Scotia,Royal Canadian Mounted Police,municipal [12712],2013,Total violent Criminal Code violations [100],39.0,3070.87,Parrsboro,1205.0,773.0,81.4,135,715,355,49.3,53.5,40405,54480,1195,10,1185,295,225,550
898,Parrsboro,45.4057,-64.3259,Nova Scotia,Royal Canadian Mounted Police,municipal [12712],2013,Total property crime violations [200],77.0,6062.99,Parrsboro,1205.0,773.0,81.4,135,715,355,49.3,53.5,40405,54480,1195,10,1185,295,225,550
899,Parrsboro,45.4057,-64.3259,Nova Scotia,Royal Canadian Mounted Police,municipal [12712],2013,Total other Criminal Code violations [300],25.0,1968.5,Parrsboro,1205.0,773.0,81.4,135,715,355,49.3,53.5,40405,54480,1195,10,1185,295,225,550
900,Tantallon,44.6642,-63.8957,Nova Scotia,Royal Canadian Mounted Police,rural [12715],2013,"Total, all Criminal Code violations (excluding traffic) [50]",,,Trenton,2474.0,1206.0,407.8,375,1605,490,43.5,46.3,50592,60663,2435,30,2405,540,540,965
901,Tantallon,44.6642,-63.8957,Nova Scotia,Royal Canadian Mounted Police,rural [12715],2013,Total violent Criminal Code violations [100],,,Trenton,2474.0,1206.0,407.8,375,1605,490,43.5,46.3,50592,60663,2435,30,2405,540,540,965
902,Tantallon,44.6642,-63.8957,Nova Scotia,Royal Canadian Mounted Police,rural [12715],2013,Total property crime violations [200],,,Trenton,2474.0,1206.0,407.8,375,1605,490,43.5,46.3,50592,60663,2435,30,2405,540,540,965
903,Tantallon,44.6642,-63.8957,Nova Scotia,Royal Canadian Mounted Police,rural [12715],2013,Total other Criminal Code violations [300],,,Trenton,2474.0,1206.0,407.8,375,1605,490,43.5,46.3,50592,60663,2435,30,2405,540,540,965
904,Kings County,44.929,-64.5746,Nova Scotia,Royal Canadian Mounted Police,rural [12720],2013,"Total, all Criminal Code violations (excluding traffic) [50]",3657.0,6611.11,"Kings, Subd. C",8093.0,3817.0,32.9,1135,5215,1740,44.5,47.5,54609,66048,8065,265,7800,1390,2020,3520
905,Kings County,44.929,-64.5746,Nova Scotia,Royal Canadian Mounted Police,rural [12720],2013,Total violent Criminal Code violations [100],794.0,1435.39,"Kings, Subd. C",8093.0,3817.0,32.9,1135,5215,1740,44.5,47.5,54609,66048,8065,265,7800,1390,2020,3520
906,Kings County,44.929,-64.5746,Nova Scotia,Royal Canadian Mounted Police,rural [12720],2013,Total property crime violations [200],2316.0,4186.85,"Kings, Subd. C",8093.0,3817.0,32.9,1135,5215,1740,44.5,47.5,54609,66048,8065,265,7800,1390,2020,3520
907,Kings County,44.929,-64.5746,Nova Scotia,Royal Canadian Mounted Police,rural [12720],2013,Total other Criminal Code violations [300],547.0,988.86,"Kings, Subd. C",8093.0,3817.0,32.9,1135,5215,1740,44.5,47.5,54609,66048,8065,265,7800,1390,2020,3520
908,Kingston,44.9917,-64.9394,Nova Scotia,Royal Canadian Mounted Police,rural [12721],2013,"Total, all Criminal Code violations (excluding traffic) [50]",,,Barrington,6646.0,3494.0,10.5,900,4305,1445,45.1,48.2,64000,78885,6575,55,6515,2220,1490,1950
909,Kingston,44.9917,-64.9394,Nova Scotia,Royal Canadian Mounted Police,rural [12721],2013,Total violent Criminal Code violations [100],,,Barrington,6646.0,3494.0,10.5,900,4305,1445,45.1,48.2,64000,78885,6575,55,6515,2220,1490,1950
910,Kingston,44.9917,-64.9394,Nova Scotia,Royal Canadian Mounted Police,rural [12721],2013,Total property crime violations [200],,,Barrington,6646.0,3494.0,10.5,900,4305,1445,45.1,48.2,64000,78885,6575,55,6515,2220,1490,1950
911,Kingston,44.9917,-64.9394,Nova Scotia,Royal Canadian Mounted Police,rural [12721],2013,Total other Criminal Code violations [300],,,Barrington,6646.0,3494.0,10.5,900,4305,1445,45.1,48.2,64000,78885,6575,55,6515,2220,1490,1950
912,Queens County,44.2372,-64.98,Nova Scotia,Royal Canadian Mounted Police,rural [12723],2013,"Total, all Criminal Code violations (excluding traffic) [50]",619.0,5705.07,Queens,10307.0,6586.0,4.3,1175,6215,2915,49,53.2,47680,62824,10130,195,9930,2455,2330,4165
913,Queens County,44.2372,-64.98,Nova Scotia,Royal Canadian Mounted Police,rural [12723],2013,Total violent Criminal Code violations [100],161.0,1483.87,Queens,10307.0,6586.0,4.3,1175,6215,2915,49,53.2,47680,62824,10130,195,9930,2455,2330,4165
914,Queens County,44.2372,-64.98,Nova Scotia,Royal Canadian Mounted Police,rural [12723],2013,Total property crime violations [200],365.0,3364.06,Queens,10307.0,6586.0,4.3,1175,6215,2915,49,53.2,47680,62824,10130,195,9930,2455,2330,4165
915,Queens County,44.2372,-64.98,Nova Scotia,Royal Canadian Mounted Police,rural [12723],2013,Total other Criminal Code violations [300],93.0,857.14,Queens,10307.0,6586.0,4.3,1175,6215,2915,49,53.2,47680,62824,10130,195,9930,2455,2330,4165
916,Lunenburg,44.378,-64.3144,Nova Scotia,Royal Canadian Mounted Police,rural [12724],2013,"Total, all Criminal Code violations (excluding traffic) [50]",,,Lunenburg,24863.0,14038.0,14.1,3015,15860,5985,47.2,51.8,58624,71733,24710,230,24480,5515,5080,11100
917,Lunenburg,44.378,-64.3144,Nova Scotia,Royal Canadian Mounted Police,rural [12724],2013,Total violent Criminal Code violations [100],,,Lunenburg,24863.0,14038.0,14.1,3015,15860,5985,47.2,51.8,58624,71733,24710,230,24480,5515,5080,11100
918,Lunenburg,44.378,-64.3144,Nova Scotia,Royal Canadian Mounted Police,rural [12724],2013,Total property crime violations [200],,,Lunenburg,24863.0,14038.0,14.1,3015,15860,5985,47.2,51.8,58624,71733,24710,230,24480,5515,5080,11100
919,Lunenburg,44.378,-64.3144,Nova Scotia,Royal Canadian Mounted Police,rural [12724],2013,Total other Criminal Code violations [300],,,Lunenburg,24863.0,14038.0,14.1,3015,15860,5985,47.2,51.8,58624,71733,24710,230,24480,5515,5080,11100
920,Meteghan (Clare),44.1875,-66.1623,Nova Scotia,Royal Canadian Mounted Police,rural [12726],2013,"Total, all Criminal Code violations (excluding traffic) [50]",212.0,2598.68,Clare,8018.0,4681.0,9.4,815,5025,2175,49.3,52.9,53133,66028,7860,90,7770,2145,1250,3645
921,Meteghan (Clare),44.1875,-66.1623,Nova Scotia,Royal Canadian Mounted Police,rural [12726],2013,Total violent Criminal Code violations [100],63.0,772.25,Clare,8018.0,4681.0,9.4,815,5025,2175,49.3,52.9,53133,66028,7860,90,7770,2145,1250,3645
922,Meteghan (Clare),44.1875,-66.1623,Nova Scotia,Royal Canadian Mounted Police,rural [12726],2013,Total property crime violations [200],123.0,1507.72,Clare,8018.0,4681.0,9.4,815,5025,2175,49.3,52.9,53133,66028,7860,90,7770,2145,1250,3645
923,Meteghan (Clare),44.1875,-66.1623,Nova Scotia,Royal Canadian Mounted Police,rural [12726],2013,Total other Criminal Code violations [300],26.0,318.71,Clare,8018.0,4681.0,9.4,815,5025,2175,49.3,52.9,53133,66028,7860,90,7770,2145,1250,3645
